sample,noisy_mse,noisy_mae,noisy_psnr,noisy_ssim,stage_one_mse,stage_one_mae,stage_one_psnr,stage_one_ssim,stage_two_mse,stage_two_mae,stage_two_psnr,stage_two_ssim,stage_one_mse_vs_noisy_percent,stage_two_mse_vs_noisy_percent,stage_two_mse_vs_stage_one_percent,stage_one_mae_vs_noisy_percent,stage_two_mae_vs_noisy_percent,stage_two_mae_vs_stage_one_percent,stage_one_psnr_vs_noisy,stage_two_psnr_vs_noisy,stage_two_psnr_vs_stage_one,stage_one_ssim_vs_noisy,stage_two_ssim_vs_noisy,stage_two_ssim_vs_stage_one
tile_0116,0.027379523602873528,0.12255813096090373,15.625741127558342,0.1411852389574051,0.0014629271269314223,0.026344372955149947,28.3477730692992,0.7839527130126953,0.0014290524306106948,0.02600685794613729,28.449518370542425,0.7752847075462341,94.65685689732788,94.78057963557586,2.3155422916917114,78.50458982313148,78.77998159548181,1.281165467810749,12.722031941740859,12.823777242984082,0.10174530124322345,0.6427674740552902,0.634099468588829,-0.008668005466461182
tile_0117,0.03155250928839789,0.13636787307963527,15.009660967440851,0.11091995239257812,0.0013734406976439757,0.025892560869583765,28.62190087784733,0.7617926597595215,0.0013367144441051957,0.02540214263768803,28.7396135907672,0.7586684226989746,95.64712687320561,95.76352412454018,2.674032712280977,81.01271194978366,81.3723408131079,1.8940507057833493,13.61223991040648,13.729952623326348,0.11771271291986807,0.6508727073669434,0.6477484703063965,-0.003124237060546875
tile_0118,0.03472035831191362,0.1508896982503245,14.594158015806862,0.13091407716274261,0.0017030790244402896,0.03094955211145134,27.68765199904631,0.771426260471344,0.001682279097312568,0.03067008690852428,27.74101951244681,0.7714741826057434,95.09486909915931,95.15477610513217,1.2213130940625239,79.48862482307682,79.6738364088694,0.902970104125216,13.093493983239448,13.14686149663995,0.053367513400502276,0.6405121833086014,0.6405601054430008,4.792213439941406e-05
tile_0119,0.033127571674680764,0.14415536770222026,14.79810397711099,0.09072502702474594,0.0011341031184756735,0.025534485353143548,29.453474553647,0.7700322270393372,0.0011244046375471868,0.025452051508199958,29.49077371836387,0.7697358131408691,96.57655825300814,96.60583441313159,0.8551674685034187,82.28682999450302,82.34401402188789,0.3228333910142512,14.655370576536008,14.692669741252878,0.03729916471687034,0.6793072000145912,0.6790107861161232,-0.0002964138984680176
tile_0120,0.029894967623459518,0.13292317399423295,15.244019125887212,0.1191822960972786,0.0018409039682864784,0.03303364525298965,27.349688661027535,0.697479248046875,0.0018043562629114095,0.03311353686252735,27.43677708622898,0.6897523999214172,93.84209412275173,93.96434782723941,1.9853129769222957,75.14831743754263,75.08821384000052,-0.24184920836269577,12.105669535140324,12.192757960341767,0.08708842520144344,0.5782969519495964,0.5705701038241386,-0.007726848125457764
tile_0121,0.033371598630722143,0.14794581927985936,14.766229884344588,0.10315021127462387,0.0012055266512378388,0.026363123397231902,29.188231839944606,0.7852392196655273,0.0011936046553170682,0.0262406950271649,29.23139496025418,0.7851877212524414,96.38756697101101,96.42329194796733,0.9889450314954902,82.18055533738165,82.2633075034536,0.46439250851383185,14.422001955600019,14.46516507590959,0.04316312030957192,0.6820890083909035,0.6820375099778175,-5.14984130859375e-05
tile_0122,0.033931081400582375,0.14811139587755898,14.694022989513563,0.0998079776763916,0.0011775627504002862,0.02615683900483153,29.290159407371064,0.7779720425605774,0.0011718474572142295,0.02604251303116693,29.31128918012302,0.7777876257896423,96.52954547337217,96.546389301951,0.48534935264502144,82.33975255593775,82.41694173708564,0.4370787068096463,14.596136417857501,14.617266190609456,0.021129772751955045,0.6781640648841858,0.6779796481132507,-0.0001844167709350586
tile_0123,0.030188160670107673,0.13476303187840433,15.201633472338568,0.12574751675128937,0.001907540591165419,0.03416124712362034,27.195262117837803,0.7074291110038757,0.001868947558572498,0.034102913738398875,27.28402884464994,0.7021835446357727,93.68116324803364,93.80900486453575,2.0231827711379076,74.65087669262014,74.69416258817205,0.17075894510049278,11.993628645499236,12.082395372311371,0.08876672681213549,0.5816815942525864,0.5764360278844833,-0.005245566368103027
tile_0124,0.03153104023695589,0.1433987146070915,15.012617012559772,0.07496648281812668,0.0009245624320550127,0.023416478936529945,30.34063757320905,0.7783422470092773,0.0008803823722201968,0.02273254702511925,30.553286618526062,0.7786974310874939,97.06777059967916,97.2078866868834,4.778483129215783,83.67037040695207,84.14731464824786,2.9207290868301934,15.328020560649279,15.54066960596629,0.21264904531701134,0.7033757641911507,0.7037309482693672,0.00035518407821655273
tile_0125,0.034450863248292114,0.1506295220203242,14.627998913391513,0.0501263253390789,0.0008378391220797174,0.022313770044216124,30.768393645445556,0.7582455277442932,0.0007912432258042026,0.021458216807464698,31.01689995152722,0.7591823935508728,97.56801704491033,97.70327024869708,5.561437159899223,85.18632354074299,85.75430863773876,3.8341940203564615,16.14039473205404,16.388901038135707,0.24850630608166213,0.7081192024052143,0.7090560682117939,0.0009368658065795898
tile_0126,0.029789399089067692,0.13269879410580493,15.259382572728438,0.1225314512848854,0.0017774901381552622,0.03246808205925807,27.501928001377923,0.6996530890464783,0.0017352082760606858,0.03242284951054349,27.60648389625193,0.694006621837616,94.03314537214825,94.17508130703621,2.378739616437924,75.53249652489663,75.56658315621789,0.13931389181543033,12.242545428649485,12.347101323523493,0.1045558948740073,0.5771216377615929,0.5714751705527306,-0.005646467208862305
tile_0127,0.03131414941224301,0.14208905322949347,15.042593805645026,0.07679736614227295,0.0010497644235256485,0.024366755941732283,29.789081495411157,0.7985918521881104,0.0010089066922617492,0.02362301252350581,29.96148997201791,0.79893559217453,96.64763551547973,96.77811241499892,3.89208572402159,82.8510674201083,83.37450212624657,3.0522873869831937,14.74648768976613,14.918896166372885,0.17240847660675485,0.7217944860458374,0.7221382260322571,0.00034373998641967773
tile_0128,0.03098695033121175,0.14322000544472502,15.088211639833435,0.04474540427327156,0.0006533317719654365,0.019908904887069905,31.848662212625825,0.8055049777030945,0.0005961438236017074,0.01880103070188947,32.246489512306965,0.8066383004188538,97.89159060513495,98.07614554762674,8.753278321623483,86.09907545719676,86.87262254773086,5.5647168514023,16.76045057279239,17.15827787247353,0.39782729968113983,0.7607595734298229,0.7618928961455822,0.0011333227157592773
tile_0129,0.02780275336074166,0.12639095560081262,15.559121929249038,0.09731417894363403,0.0014255047671206302,0.027914918676392137,28.46031326000454,0.7283890247344971,0.001383058698646894,0.027996693305333054,28.591593875280953,0.7210216522216797,94.87279281794628,95.02546139692836,2.9776167328765126,77.91383209051973,77.84913234317452,-0.29294238643107307,12.901191330755502,13.032471946031915,0.13128061527641322,0.631074845790863,0.6237074732780457,-0.007367372512817383
